index,candidatura,nombre,nombre_completo,numero,partido,siglas,suplente,gender
224,4,Susana, Susana Rivero i Baughman (CiU).,42,COALICIÓN POR EUROPA (CEU),CEU,False,1.0
225,4,Diana, Diana González García (EAJ-PNV).,43,COALICIÓN POR EUROPA (CEU),CEU,False,1.0
226,4,Victor, Victor Andrés Álvarez Arias (CxG).,44,COALICIÓN POR EUROPA (CEU),CEU,False,-1.0
227,4,Nahikari, Nahikari Otermin Soroa (EAJ-PNV).,45,COALICIÓN POR EUROPA (CEU),CEU,False,1.0
228,4,Andres, Andrés Nuñez Rajoy (CxG).,46,COALICIÓN POR EUROPA (CEU),CEU,False,-1.0
229,4,Joseba, Joseba Iñaki Arregi Orue (EAJ-PNV).,47,COALICIÓN POR EUROPA (CEU),CEU,False,-1.0
230,4,Susana, Susana Cano i Olmos (CiU).,48,COALICIÓN POR EUROPA (CEU),CEU,False,1.0
231,4,Aitor, Aitor Ibarra Herrero (EAJ-PNV).,49,COALICIÓN POR EUROPA (CEU),CEU,False,-1.0
232,4,Roser, Roser Capdevila i Saureu (CiU).,50,COALICIÓN POR EUROPA (CEU),CEU,False,1.0
233,4,Abraham, Abraham Darias Barroso (CCa-PNC).,51,COALICIÓN POR EUROPA (CEU),CEU,False,-1.0
234,4,Attissa, Attissa Tirma Jimeno i Sánchez (CiU).,52,COALICIÓN POR EUROPA (CEU),CEU,False,1.0
235,4,Miren, Miren Martiarena Barkaiztegi (EAJ-PNV).,53,COALICIÓN POR EUROPA (CEU),CEU,False,1.0
236,4,Marc, Marc Guerrero i Tarragó (CiU).,54,COALICIÓN POR EUROPA (CEU),CEU,False,-1.0
237,4,Josep, Josep Palau i Castells (CiU).,1,COALICIÓN POR EUROPA (CEU),CEU,True,-1.0
238,4,Maixabel, Maixabel Azpillaga Aranbarri (EAJ-PNV).,2,COALICIÓN POR EUROPA (CEU),CEU,True,1.0
239,4,Jordi, Jordi Barón i Escriche (CiU).,3,COALICIÓN POR EUROPA (CEU),CEU,True,-1.0
240,4,Alexander, Alexander Zapirain Gorostegi (EAJ-PNV).,4,COALICIÓN POR EUROPA (CEU),CEU,True,-1.0
241,4,Maria, Maria Xosé Alfonso Torres (CxG).,5,COALICIÓN POR EUROPA (CEU),CEU,True,1.0
242,4,Amaia, Amaia Arrizabalaga Idiakez (EAJ-PNV).,6,COALICIÓN POR EUROPA (CEU),CEU,True,1.0
243,4,Marcel, Marcel Sayol i Quadres (CiU).,7,COALICIÓN POR EUROPA (CEU),CEU,True,-1.0
244,4,Mikel, Mikel Zamakona Usubiaga (EAJ-PNV).,8,COALICIÓN POR EUROPA (CEU),CEU,True,-1.0
245,4,Silvia, Sílvia Mayor i Gutiérrez (CiU).,9,COALICIÓN POR EUROPA (CEU),CEU,True,1.0
246,4,Sergi, Sergi Ocaña i Llanes (CiU).,10,COALICIÓN POR EUROPA (CEU),CEU,True,-1.0
247,5,Argimiro, Argimiro Rodríguez Guerra.,1,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,-1.0
248,5,Carolina, Carolina Morilla Cernuda.,2,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,1.0
249,5,Ignacio, Ignacio Onís Peral.,3,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,-1.0
250,5,Albano, Albano Longo Álvarez.,4,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,-1.0
251,5,Patricia, Patricia García Villanueva.,5,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,1.0
252,5,Maria, María del Carmen Moriyón Entrialgo.,6,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,1.0
253,5,Eduardo, Eduardo Enrique Martínez Llosa.,7,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,-1.0
254,5,Jose, José Modesto Vallejo Ibáñez.,8,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,-1.0
255,5,Rosario, Rosario Montserrat Fernández Román.,9,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,1.0
256,5,Sergio, Sergio Hidalgo Alonso.,10,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,-1.0
257,5,Carlos, Carlos Javier Puente Fernández.,11,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,-1.0
258,5,Jose, José Ron Méndez.,12,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,-1.0
259,5,Jose, José Félix Fernández Fernández.,13,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,-1.0
260,5,M.a, M.ª de las Mercedes Traviesa Priede.,14,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,1.0
261,5,Rosa, Rosa María Domínguez de Posada Puertas.,15,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,1.0
262,5,Juan, Juan José Vega Alonso.,16,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,-1.0
263,5,M.a, M.ª Covadonga García Llana.,17,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,1.0
264,5,Pedro, Pedro Leal Llaneza.,18,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,-1.0
265,5,Jose, José María Navia-Osorio García-Braga.,19,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,-1.0
266,5,Maria, María Jesús Alonso Collado.,20,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,1.0
267,5,Inaciu, Inaciu Iglesias Fernández.,21,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,-1.0
268,5,Jose, José Luis Magro Esteban.,22,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,-1.0
269,5,Pablo, Pablo Sánchez Lorda.,23,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,-1.0
270,5,Maria, María Teresa Domínguez Murias.,24,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,1.0
271,5,Maria, María Belén Arganza Alvaro.,25,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,1.0
272,5,Sixto, Sixto Antonio Orejas Pedregal.,26,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,-1.0
273,5,Maria, María Eugenia del Valle Maquinay.,27,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,1.0
274,5,Manuel, Manuel Ángel Rosal Rodríguez.,28,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,-1.0
275,5,Juan, Juan Carlos Fernández González.,29,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,-1.0
276,5,Maria, María del Camino Gutiérrez Gutiérrez.,30,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,1.0
277,5,Jose, José Manuel Fernández Lavandera.,31,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,-1.0
278,5,Maria, María Paloma Menéndez Prado.,32,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,1.0
279,5,Jose, José Antonio Rodríguez Rugarcía.,33,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,-1.0
280,5,Maria, María Isabel Marqués García.,34,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,1.0
281,5,Manuel, Manuel Antonio López Tamargo.,35,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,-1.0
282,5,Enrique, Enrique Lanza Morán.,36,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,-1.0
283,5,Manuel, Manuel Fano Alonso.,37,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,-1.0
284,5,Pablo, Pablo Calvo Labra.,38,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,-1.0
285,5,M.a, M.ª del Mar García Poó.,39,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,1.0
286,5,M.a, M.ª del Carmen Fernández Gómez.,40,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,1.0
287,5,Manuel, Manuel Peña Sánchez.,41,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,-1.0
288,5,M.a, M.ª Teresa Alonso Pérez.,42,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,1.0
289,5,Jose, José Antonio Martínez Fernández.,43,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,-1.0
290,5,Esther, Esther Landa Riera.,44,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,1.0
291,5,Juan, Juan Ramón Campo Fernández.,45,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,-1.0
292,5,Marina, Marina Huerta Vega.,46,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,1.0
293,5,Pelayo, Pelayo Roces Arbesú.,47,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,-1.0
294,5,Cristina, Cristina Coto de la Mata.,48,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,1.0
295,5,Isidro, Isidro Manuel Martínez Oblanca.,49,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,-1.0
296,5,Enrique, Enrique Álvarez Sostres.,50,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,-1.0
297,5,Concepcion, Concepción Lago Álvarez.,51,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,1.0
298,5,Miguel, Miguel Ángel Conde León.,52,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,-1.0
299,5,Patricia, Patricia Díez Isla.,53,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,1.0
300,5,Francisco, Francisco Álvarez-Cascos Fernández.,54,FORO DE CIUDADANOS (F.A.C.),F.A.C.,False,-1.0
301,5,Andres, Andrés Francisco Llavona Fernández.,1,FORO DE CIUDADANOS (F.A.C.),F.A.C.,True,-1.0
302,5,Fernando, Fernando José González Landa.,2,FORO DE CIUDADANOS (F.A.C.),F.A.C.,True,-1.0
303,5,Luis, Luis Manuel González-Busto Fernández.,3,FORO DE CIUDADANOS (F.A.C.),F.A.C.,True,-1.0
304,5,Josefina, Josefina M.ª Asunción Collado Huergo.,4,FORO DE CIUDADANOS (F.A.C.),F.A.C.,True,1.0
305,5,Patricia, Patricia Rodríguez García.,5,FORO DE CIUDADANOS (F.A.C.),F.A.C.,True,1.0
306,6,Francisco, Francisco Sosa Wagner.,1,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,-1.0
307,6,Maria, María Teresa Pagazaurtundúa Ruiz.,2,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,1.0
308,6,Fernando, Fernando Maura Barandiarán.,3,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,-1.0
309,6,Beatriz, Beatriz Becerra Basterrechea.,4,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,1.0
310,6,Enrique, Enrique Calvet Chambon.,5,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,-1.0
311,6,Maria, María Teresa Giménez Barbat.,6,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,1.0
312,6,Humberto, Humberto Rodríguez Solla.,7,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,-1.0
313,6,Jose, José Ignacio Fernández Gonzalo.,8,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,-1.0
314,6,Noelia, Noelia Losada Moreno.,9,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,1.0
315,6,Modesto, Modesto Ogea Martínez-Orozco.,10,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,-1.0
316,6,Juan, Juan Luis Calbarro Morales.,11,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,-1.0
317,6,Maria, María Yolanda Sánchez Moya.,12,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,1.0
318,6,Cesareo, Cesáreo Hernández Iglesias.,13,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,-1.0
319,6,Emilio, Emilio Guerra Muñoz.,14,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,-1.0
320,6,Marta, Marta Martín Llaguno.,15,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,1.0
321,6,Maria, María Belén Alcalde Sánchez.,16,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,1.0
322,6,Javier, Javier Ordóñez Monfort.,17,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,-1.0
323,6,Irene, Irene Romea Anadón.,18,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,1.0
324,6,Jose, José Antonio de Lorenzo Pardo.,19,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,-1.0
325,6,Miguel, Miguel Ángel González Suárez.,20,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,-1.0
326,6,Javier, Javier Elías Mier Sáinz.,21,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,-1.0
327,6,Maria, María Codés Echalecu Elso.,22,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,1.0
328,6,Carmen, Carmen Lourdes García González.,23,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,1.0
329,6,Manuel, Manuel Feliciano Pavón Mayo.,24,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,-1.0
330,6,Manuel, Manuel Aguirre Sarasua.,25,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,-1.0
331,6,Jose, José Francisco Sigüenza García.,26,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,-1.0
332,6,Natalia, Natalia Prieto Risco.,27,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,1.0
333,6,Carlos, Carlos Javier Silva Campañón.,28,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,-1.0
334,6,Diana, Diana Elisabhet Rubio Calero.,29,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,1.0
335,6,Encarnacion, Encarnación López García de Quiros.,30,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,1.0
336,6,Carmen, Carmen Delia Morales Vega.,31,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,1.0
337,6,Isabel, Isabel Romero Arévalo.,32,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,1.0
338,6,Ramiro, Ramiro Solanes Calatayud.,33,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,-1.0
339,6,Pedro, Pedro Ortún Silván.,34,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,-1.0
340,6,Jose, José María Castellano Martínez.,35,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,-1.0
341,6,Elena, Elena Ibor Mallor.,36,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,1.0
342,6,Lexuri, Lexuri Olabarriaga Díaz.,37,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,1.0
343,6,Carlos, Carlos Aparicio Tejedor.,38,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,-1.0
344,6,Pablo, Pablo Quesada Ruiz.,39,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,-1.0
345,6,Eduardo, Eduardo Trillo de Martín-Pinillos.,40,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,-1.0
346,6,Ainhoa, Ainhoa Maye Soroa.,41,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,1.0
347,6,Maria, María de los Dolores Soto Pérez.,42,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,1.0
348,6,David, David José Devesa Rodríguez.,43,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,-1.0
349,6,Leopoldo, Leopoldo Arranz Carrillo de Albornoz.,44,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,-1.0
350,6,Luis, Luis Alberto Zumel Vara.,45,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,-1.0
351,6,Ana, Ana Carlota Amigo Piquero.,46,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,1.0
352,6,Agueda, Águeda Arranz Fernández.,47,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,1.0
353,6,Lucas, Lucas María Calvo Pérez.,48,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,-1.0
354,6,Jose, José Vicente Pi Garcia.,49,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,-1.0
355,6,Jose, José Conde Pérez.,50,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,-1.0
356,6,Maria, María del Mar García Villares.,51,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,1.0
357,6,Carlos, Carlos Rey García.,52,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,-1.0
358,6,Maria, María Victoria Fernández-Savater Martín.,53,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,1.0
359,6,Aurelio, Aurelio Alfonso María Arteta Aísa.,54,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,False,-1.0
360,6,Agustin, Agustín Olivares Muñoz.,1,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,True,-1.0
361,6,Victor, Víctor Manuel Ortega Lacalle.,2,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,True,-1.0
362,6,Begona, Begoña Ortiz Fuentes.,3,UNIÓN PROGRESO Y DEMOCRACIA (UPyD),UPyD,True,1.0
363,7,Laura, Laura Duarte Domínguez.,1,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,1.0
364,7,Luis, Luis Víctor Moreno Barbieri.,2,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,-1.0
365,7,Patricia, Patricia Oller Martínez.,3,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,1.0
366,7,Lorena, Lorena Gabaldón Aguado.,4,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,1.0
367,7,Eduardo, Eduardo Antonio Arañó Hidalgo.,5,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,-1.0
368,7,Olga, Olga García Sanz.,6,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,1.0
369,7,Kepa, Kepa Joseba Lozano Calvo.,7,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,-1.0
370,7,Maria, María Esther Durán González.,8,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,1.0
371,7,Amanda, Amanda María Luis Alemán.,9,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,1.0
372,7,Luis, Luis Alberto Bermejo San Juan.,10,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,-1.0
373,7,Olga, Olga Lama Rodríguez.,11,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,1.0
374,7,Monica, Mónica Teresa Martín Rodríguez.,12,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,1.0
375,7,Mario, Mario Pérez Estruch.,13,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,-1.0
376,7,Natalia, Natalia del Pilar Alcázar Contell.,14,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,1.0
377,7,Jorge, Jorge Castillo Pérez.,15,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,-1.0
378,7,Laia, Laia Royo Hernández.,16,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,1.0
379,7,Jose, José María Lera Corredera.,17,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,-1.0
380,7,Maria, María del Mar Rodrigo Marín.,18,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,1.0
381,7,Ana, Ana Beatriz Touriñán Ramos.,19,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,1.0
382,7,Alfonso, Alfonso Senovilla Labrador.,20,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,-1.0
383,7,Ramon, Ramón Peiró Tort.,21,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,-1.0
384,7,Asuncion, Asunción Estévez Chacón.,22,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,1.0
385,7,Antonia, Antonia Esteban Gallego.,23,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,1.0
386,7,Francisco, Francisco Javier Garcinuño Muñoz.,24,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,-1.0
387,7,Yolanda, Yolanda Barreiro Barro.,25,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,1.0
388,7,Javier, Javier Navarro Albal.,26,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,-1.0
389,7,Teresita, Teresita Sarmiento Eugenio.,27,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,1.0
390,7,Leticia, Leticia López Ferrero.,28,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,1.0
391,7,Juan, Juan de Dios Rodríguez Arriaza.,29,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,-1.0
392,7,Luz, Luz Navarro Rubio.,30,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,1.0
393,7,Margarita, Margarita Morales Sarabia.,31,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,1.0
394,7,Sandra, Sandra María Serrano García.,32,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,1.0
395,7,Antonio, Antonio García-Palao Redondo.,33,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,-1.0
396,7,Miguel, Miguel Foraster Serra.,34,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,-1.0
397,7,Paola, Paola Calleja Riza.,35,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,1.0
398,7,Laura, Laura Cristina Savall Aubia.,36,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,1.0
399,7,Marta, Marta Pereira Prado.,37,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,1.0
400,7,Jose, José Antonio Rodrigo Brieva.,38,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,-1.0
401,7,Elena, Elena Allué Tejerina.,39,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,1.0
402,7,Raul, Raúl López Mateu.,40,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,-1.0
403,7,Carmen, Carmen Anes López.,41,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,1.0
404,7,David, David Díaz Tardón.,42,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,-1.0
405,7,Jorge, Jorge Antonio Jiménez Carrero.,43,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,-1.0
406,7,Sara, Sara Espallargas Taboada.,44,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,1.0
407,7,Teodosia, Teodosia Felipe Delgado.,45,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,1.0
408,7,Virginia, Virginia Iniesta Orozco.,46,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,1.0
409,7,Alba, Alba Escuín Borrego.,47,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,1.0
410,7,Javier, Javier Calvo Cano.,48,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,-1.0
411,7,Rosa, Rosa María Rivero Delgado.,49,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,1.0
412,7,Miguel, Miguel Ángel Ortega Cabezas.,50,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,-1.0
413,7,Carlos, Carlos Martínez Peregrina.,51,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,-1.0
414,7,Raquel, Raquel Díaz Santana.,52,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,1.0
415,7,Anais, Anais Arranz Mir.,53,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,1.0
416,7,Daniel, Daniel Sánchez de la Lastra.,54,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,False,-1.0
417,7,Ferran, Ferrán Mir Culell.,1,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,True,-1.0
418,7,Adriana, Adriana Grado Mayayo.,2,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,True,1.0
419,7,Jose, José Manuel Guerrero Ruiz.,3,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,True,-1.0
420,7,Ana, Ana María de la Ascensión Sánchez López.,4,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,True,1.0
421,7,Rafael, Rafael César Boró Díaz.,5,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,True,-1.0
422,7,Pilar, Pilar de la Vega Sestelo.,6,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,True,1.0
423,7,Alonso, Alonso Coronado Fernández.,7,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,True,-1.0
424,7,Patricia, Patricia Teresa Cervantes Tapia.,8,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,True,1.0
425,7,Francisco, Francisco Díaz Nieto.,9,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,True,-1.0
426,7,Ana, Ana Arambol Soriano.,10,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACMA),PACMA,True,1.0
427,8,Josep, Josep Maria Terricabras i Nogueras (Independiente).,1,L' ESQUERRA PEL DRET A DECIDIR (EPDD),EPDD,False,-1.0
428,8,Ernest, Ernest Maragall i Mira (NECat).,2,L' ESQUERRA PEL DRET A DECIDIR (EPDD),EPDD,False,-1.0
429,8,Jordi, Jordi Solé i Ferrando.,3,L' ESQUERRA PEL DRET A DECIDIR (EPDD),EPDD,False,-1.0
430,8,Elisabet, Elisabet Nebreda i Vila.,4,L' ESQUERRA PEL DRET A DECIDIR (EPDD),EPDD,False,1.0
